username,tweetcreatedts,text
sketsindonews,2023-01-18 11:28:04+00:00,"Ribuan Kepala Desa Demo di DPR Tuntut Perpanjangan Masa Jabatan, 2Indos: Awan Menghitam Pertanda Hujan https://t.co/sVRed7QNzw"
budhihermanto,2023-01-18 11:26:46+00:00,Para politisi (termasuk yg mau mencalonkan jadi Bupati) mendukung permintaan kepala desa untuk masa jabatan 9 tahun. Baiklah.
vox_timor,2023-01-18 11:20:41+00:00,Masa Jabatan Kepala Desa 9 Tahun - https://t.co/m9UJ8a9XfP
jawapos,2023-01-18 11:08:20+00:00,DPR Dukung Masa Jabatan Kepala Desa Jadi 9 Tahun https://t.co/wnolVRQx1S
Gembelelite__,2023-01-18 11:02:19+00:00,"Enak ya jadi kepala desa cepet kaya raya 😅

Pantesan pengen nambah masa jabatan 🤭"
badrun_erb,2023-01-18 11:01:30+00:00,Pejuang demokrasi macem @budimandjatmiko sekarang justru dukung perpanjangan masa jabatan kepala desa.
SoniVitalis,2023-01-18 10:48:19+00:00,"@MatahPunti @Brigade01Arwan1 Jika demikian kepala Desa jabatan tertinggi dinegeri Cendrung KORUP, PKB juga harus perjuangkan masa jabatan Presiden 9 tahun juga dan juga para mentrinya juga diangkat menjadi P3K.
Negeri  Para MAFIOSO.
Hahahaha."
inamedia,2023-01-18 10:45:37+00:00,"Demo Perubahan Masa Jabatan Kepala Desa Diterima DPR RI, Ketua Semar Gunungkidul : Apa Yang Dihasilkan Membawa Angin Segar https://t.co/VLoXBasO59
#inamedia
#inaTV"
Pencerah___,2023-01-18 10:44:25+00:00,"Ribuan Kepala Desa Demo di DPR Tuntut Perpanjangan Masa Jabatan hari ini, Rabu 18/01/2023.
__

Sebagai informasi buat para Kepala Desa bahwa Presiden Jokowi menyetujui tuntutan para Kades atas perpanjangan masa jabatan.
__
Pasti pak Jokowi dirayu sama Mas @budimandjatmiko 😁 https://t.co/GlmoKTfS9j"
ariwachid_id,2023-01-18 10:43:11+00:00,"Apa alasan para Kepala Desa &amp; Lurah menuntut masa jabatan 9 tahun (UU Tentang Desa No. 6 Tahun 2014)?

Segera tayang di kanal Facebook dan YouTube Ari Wachid. https://t.co/CuLIPXxlhQ"
SoniVitalis,2023-01-18 10:40:20+00:00,"@Brigade01Arwan1 @halimiskandarnu Ah untung warga Desa apanya Pa, malah potensi KORUPSI kepala desa 9 tahun juga.
Janganlah buat politis UU Desa itu.
Masa jabatan Presiden saja 5 Tahun."
derasdotid,2023-01-18 10:36:39+00:00,Cak Imin Dukung Periodesasi Masa Jabatan Kepala Desa 9 Tahun - https://t.co/uS38rZbaqv https://t.co/Ur2k253c9J
ionliners,2023-01-18 10:36:12+00:00,"Bamsoet Dukung Perpanjangan Masa Jabatan Kepala Desa, Ini Alasannya
https://t.co/QIVg1EYqCc

#MasaJabatanKepalaDesa"
IrothWingston,2023-01-18 10:32:29+00:00,PKB Dukung Penambahan Masa Jabatan Kepala Desa https://t.co/Tf87Ft2Uej ; ?&gt;
wandi_atjeh,2023-01-18 10:31:17+00:00,"Perpanjangan masa jabatan dimulai dari Kepala Desa

https://t.co/iAc0maEigz"
ddaazzaaiiii,2023-01-18 10:29:48+00:00,"Bentar2, Kemendesa PDTT yang mengusulkan masa jabatan kepala desa diperpanjang 9 tahun dari kader PKB, yang nerima audiensi pendemo di gedung DPR RI  fraksi PKB juga. Kok men... 
Ngak jadi deh takut
#KepalaDesa
#9TahunUUDesa
#UUDesa

https://t.co/j1RdwNYGXw"
antaranews,2023-01-18 10:26:31+00:00,"Kemenkumham sambut positif usulan perubahan masa jabatan kepala desa dari enam tahun menjadi sembilan tahun.

Bagaimana menurut Sahabat Antara? 
https://t.co/obadmmEdxI"
RadioElshinta,2023-01-18 10:25:13+00:00,"Jokowi Sepakat Masa Jabatan Kepala Desa Menjadi 9 Tahun dengan 2 Kali Periode.
#NewsFlash 

https://t.co/sgUe4YK1xv"
mediaindonesia,2023-01-18 10:25:04+00:00,Dalam putusannya Nomor 42/PUU-XIX/2021 MK menegaskan pembatasan jabatan kepala desa sepanjang 6 tahun dengan paling banyak 3 kali masa jabatan merupakan aturan yang konstitusional.  https://t.co/MCJMK3SysX
saragihnasir5,2023-01-18 10:18:49+00:00,Apa urgent nya masa jabatan kepala desa ditambah?? seharusnya di koreksi manfaat Dana desa selama ini..Tidak ada tuh peningkatan ekonomi desa selama ada add
milenialnewsid,2023-01-18 10:13:52+00:00,"Keberhasilan kepala desa dalam melaksanakan pembangunan di desa, tidak diukur dari masa jabatan. Tetapi diukur dari kepercayaan warga desa terhadap kerja-kerja nyata aparatur desa.

https://t.co/TuZcxQadvt"
pikiran_rakyat,2023-01-18 10:09:06+00:00,Cak Imin Dukung Aspirasi Masa Jabatan Kepala Desa Jadi 9 Tahun: Cak Imin mendukung aspirasi ribuan kepala desa yang meminta masa jabatan mereka diperpanjang menjadi 9 tahun. https://t.co/ukdg3WCoQO
WartaEkonomi,2023-01-18 10:01:59+00:00,"Sempat ramai karena ada demonstrasi para Kepala Desa di DPR karena tuntut masa jabatan jadi 9 tahun, berikut adalah penghasilan bulanan Kepala Desa, Sekretaris Desa, dan Perangkat Desa lainnya 

Lantas, bagaimana pendapatmu? https://t.co/Imx3p1HAWM"
arjuna16sp,2023-01-18 09:51:09+00:00,"Kajian tentang penambahan masa jabatan Kepala Desa menjadi 9 tahun telah disiapkan.
@halimiskandarnu 
@kemendespdtt 
@tppkemendes https://t.co/yvdJXD9XMY"
pshkfhuii,2023-01-18 09:49:45+00:00,PSHK memberikan empat catatan berkaitan perpanjangan masa jabatan kepala desa. Argumentasi lengkapnya bisa dilihat dalam infografis ini. https://t.co/apjQ2BQLhU
ElshintaDotcom,2023-01-18 09:49:37+00:00,GMNI Probolinggo tolak perpanjangan masa jabatan kepala desa https://t.co/V0WmmP3E1R https://t.co/O6PF4oVpkR
SWandriyo,2023-01-18 09:47:58+00:00,Masa jabatan kepala desa minta ditambah jadi 9 tahun dalam satu periode ??? Kenapa gak sekalian seumur hidup saja ??? Dan nanti apabila meninggal langsung digantikan ahli warisnya. Biar lebih murah biaya demokrasi.
datuksatihe,2023-01-18 09:47:27+00:00,"SIARAN PERS: MAU TAHU RESPON BPHN TENTANG USULAN PERUBAHAN MASA JABATAN KEPALA DESA ??? - https://t.co/nS1DCKRSaP… #BPHN #KepalaDesa
#kumhamkalsel faisol Ali
#FaisolAli"
pshkfhuii,2023-01-18 09:45:53+00:00,"Kemarin, kepala desa berunjuk rasa untuk meminta perpanjangan masa jabatan. Menyikapi hal itu, PSHK mengeluarkan rilis resminya, sebagai berikut. https://t.co/9gf9nyFAuH"
rsaupwr,2023-01-18 09:32:23+00:00,Muhaimin Iskandar Dukung Usulan Masa Jabatan Kepala Desa Diperpanjang Jadi 9 Tahun https://t.co/hDGD9YG70Z
MusafirSafir17,2023-01-18 09:28:47+00:00,"Terima Perwakilan Kepala Desa, Ketua MPR RI Bamsoet Dukung Perpanjangan Masa Jabatan Kepala Desa https://t.co/OcCOXAil3q"
MasRahman20,2023-01-18 09:21:39+00:00,"Kepala Desa Tuntut Masa Jabatan 9 Tahun, Ini Kata Akademisi https://t.co/z6hnd4qXSt"
Garin_Fahreza17,2023-01-18 09:11:11+00:00,"kepala desa gelar aksi, minta masa jabatan di tambah ?

kenapa ngab belom balik modal kah🫢"
galih3010,2023-01-18 09:10:47+00:00,"@FraksiPKB Ingat yg pemilik suara di desa itu bukan kepala desa. MoU dg para kades untuk menambah masa jabatan mereka, sama sekali tdk mewakili kepentingan masyarakat desa"
QQ289situsviral,2023-01-18 09:04:19+00:00,"Aksi Demo Ribuan Kepala Desa Se Indonesia | Menuntut Masa Jabatan dari 6Tahun Menjadi 9Tahun ..
Baca berita selengkapnya di link dibawah ini .

https://t.co/DcXz2UH4Hm

#BeritaJogja #beritaterkini #dprd #aksidemo #slot #slotgacor #viralterbaru #Trending #TrendingTopics https://t.co/GCfCUhSk1j"
bphn_kumham,2023-01-18 09:00:47+00:00,SIARAN PERS: MAU TAHU RESPON BPHN TENTANG USULAN PERUBAHAN MASA JABATAN KEPALA DESA ??? - https://t.co/hBPGXSveWd #BPHN #KepalaDesa https://t.co/zdTWMsaLKU
BredyAlbarr,2023-01-18 09:00:11+00:00,"@budimandjatmiko @jokowi Sangat bagus usulan mengenai dana sdm desa, tetapi apakah tidak terlalu lama bang dengan masa jabatan kepala desa selama 9 tahun, didaerah saya banyak kepala desa yang tidak bisa menerapkan anggaran desa dengan baik bang."
Minietweets_,2023-01-18 08:56:42+00:00,"Kemaren mas @budimandjatmiko dipanggil presiden ke istana. Kirain ada apa, ternyata perihal unjuk rasa para kepala desa ttg perpanjangan masa jabatan. Sesuai yg pernah diusulkan ttg revisi terbatas  UU Desa.
_ https://t.co/lDEQWoetJu"
RidwanDmr,2023-01-18 08:54:15+00:00,"@budimandjatmiko @jokowi Saya pikir abang ini orang yang punya indeologi bahwa dpr harus memiliki batas dalam menjabat 5 tahun dgan max 2 periode, tapi bagaimana dengan masa jabatan kepala desa ini kok over sekali bahkan mengalahkan masa jabatan presiden, kepala daerah. Apa anda tidk menasehati p.Jokowi"
siayi,2023-01-18 08:53:55+00:00,Refleksi Masa Jabatan Kepala Desa https://t.co/wXVWFgIySN lewat @siayi
beritaindo,2023-01-18 08:53:51+00:00,Perpanjangan Masa Jabatan Kepala Desa Itu Cita-Cita Bersama {EntryUrl}}
Syahruddin22,2023-01-18 08:52:57+00:00,"Testimoni Kepala Desa atas kesiapan FPKB DPR RI yg akan memasukan Revisi UU Desa ke dlm Prolegnas Prioritas 2023 dan telah sepakat untuk memperpanjang masa jabatan kades dari 6 tahun/periode menjadi 9 tahun/periode.
@cakimiNOW 
@dpwpkblampung https://t.co/tYlc7Em2h5"
MrBekalicky89,2023-01-18 08:47:21+00:00,Masa jabatan Kepala Desa 9 tahun diusulkan Mentri @kemendespdtt Abdul Halim Iskandar @halimiskandarnu kakak kandung Muhaimin Iskandar @cakimiNOW Ketua @DPP_PKB. Kepdes PAPDESI se-Jawa merepresentasi se-Indonesia kelola dana desa 1 M/desa/tahun dengan LPJ sulap. https://t.co/8yuygG489V
trenggalek,2023-01-18 08:45:55+00:00,"Kades alias Kepala Desa Trenggalek Minta Masa Jabatan Tambah, Mas Ipin: Saya Tidak Komen

https://t.co/E3mppUk5E0"
jawapos,2023-01-18 08:43:53+00:00,DPR Dukung Masa Jabatan Kepala Desa Jadi 9 Tahun https://t.co/OI7NijLpvI
tempodotco,2023-01-18 08:32:04+00:00,Muhaimin Iskandar Dukung Usulan Masa Jabatan Kepala Desa Diperpanjang Jadi 9 Tahun https://t.co/FhCpF4a3We #TempoNasional
Kilat_com,2023-01-18 08:24:57+00:00,"Fahri Hamzah Tolak Masa Jabatan Kepala Desa Diperpanjang Jadi 9 Tahun, Ungkap 5 Alasan ini @cakimiNOW @zainul_munas @kemendespdtt @BudimanSudjatm2  https://t.co/HKkIXBEA0J"
Blancerson,2023-01-18 08:20:40+00:00,"@kemendespdtt Nah, kalau seandainya dikabulkan masa jabatan 9th, bisa dikasihkan saja kepada kepala desa yang desanya sudah berstatus mandiri."
Relawan_Desa_,2023-01-18 08:17:15+00:00,"⁦@DPP_PKB⁩ Dukung Penambahan Masa Jabatan Kepala Desa | Republika Online Mobile 

PKB bersama Kades
Gus Muhaimin  https://t.co/MnQK5XK2Gl"
lakumedia_id,2023-01-18 08:13:07+00:00,"Ketua MPR RI Mendukung Tuntutan Terkait Perpanjangan Masa Jabatan Kepala Desa 
https://t.co/N3YtmyO2tX"
hariandotnews,2023-01-18 08:12:56+00:00,"Ribuan Kepala Desa Demo di DPR Tuntut Perpanjangan Masa Jabatan, 2Indos: Awan Menghitam Pertanda Hujan https://t.co/3EJ9mGpz5W"
kumparan,2023-01-18 08:04:02+00:00,"Apakah masa jabatan kepala desa enam tahun itu terlalu pendek, sehingga tidak bisa membangun desa menuju kesejahteraan pembangunan dan masyarakat desa yang mandiri? #userstory https://t.co/1F3kgvzUYa"
solehat_sendanu,2023-01-18 07:53:25+00:00,Kajian tentang penambahan masa jabatan Kepala Desa menjadi 9 tahun telah disiapkan. https://t.co/yMhjU3ie8J
solehat_sendanu,2023-01-18 07:52:56+00:00,Kajian tentang penambahan masa jabatan Kepala Desa menjadi 9 tahun telah disiapkan. @ Di Kota Sungai Tohor Barat https://t.co/IYeNvtfh0X
_ikhwanyan,2023-01-18 07:49:47+00:00,"Perpanjangan Masa Jabatan Kepala Desa, Siapa yang Diuntungkan? 
https://t.co/j23lDWxDQM"
BisniscomJatim,2023-01-18 07:33:50+00:00,"Masa Jabatan Kepala Desa 9 Tahun, Pengamat: Tambah Masalah Baru  https://t.co/ImRyk7qEzE"
PeriRiduan,2023-01-18 07:31:19+00:00,"Saya sebagai bagian dari masyarakat desa menolak perpanjangan masa jabatan kepala desa, lebih baik disamakan saja seperti kepala daerah dan Presiden yakni 5 tahun dan cuma biaa dua periode.
Jangan turuti kehendak rakus kekuasaan para kepala desa @halimiskandarnu @mohmahfudmd"
thepecikode,2023-01-18 07:24:33+00:00,Tolong di fasilitasi untuk menguji argumen @Fahrihamzah vs @budimandjatmiko  tentang masa jabatan kepala desa ini bang @arieputrabn @budiadiputro_
bas_syahril,2023-01-18 07:17:10+00:00,"@DPP_PKB @cakimiNOW Tolak perpanjangan masa jabatan Kepala desa 9 tahun,"
dollu_jordan,2023-01-18 07:16:31+00:00,"@_Rizmaya__ @jokowi @budimandjatmiko @PDI_Perjuangan Masa jabatan 9thn untuk para kades itu baik juga, tetapi tidak semua kepala desa di Indonesia itu sama visi dan misi nya untuk membangun desa ini yang perlu di kaji kembali dan kalau perlu Mendes membuat UUD tim pemantau kinerja para kades."
AlandaLiantara,2023-01-18 07:14:49+00:00,"@kemendespdtt https://t.co/sqt0E6ExNH coba lihat berita terkini, Kepala Desa demo agar masa jabatan satu periode terealisasi menjadi 9 tahun, biar mereka lebih bisa meraup dana desa."
ArwitaSari05,2023-01-18 07:14:34+00:00,"@kemendespdtt Mohon pak seperti apa kajian akademiknya sehinggga kemendespdtt menyetujui wacana perpanjangan masa jabatan kepala desa menjdi 9 tahun,,,"
kumparan,2023-01-18 07:08:02+00:00,Munculnya isu mengenai perpanjangan masa jabatan kepala desa yang semula dalam satu periode menjabat selama 6 tahun kini sedang dirumuskan agar diperpanjang menjadi 9 Tahun. #userstory https://t.co/c6YB3ay2JV
TribunLombokcom,2023-01-18 07:04:46+00:00,"Cak Imin PKB Mendukung Masa Jabatan Kepala Desa Diperpanjang Jadi Sembilan Tahun
 
https://t.co/JyG3LuHZPg via @TribunLombokcom"
republikaonline,2023-01-18 07:01:39+00:00,Masa jabatan kepala desa perlu ditinau ulang https://t.co/Rii7X5UiA1
republikaonline,2023-01-18 07:01:34+00:00,Masa jabatan kepala desa perlu ditinau ulang https://t.co/mV422D6mAb
jagaalamsekitar,2023-01-18 06:59:12+00:00,"memang benar, pak @jokowi  mengatakan memulai pembangunan dan pengembangan dari desa,
tapi dengan masa jabatan kepala desa 6 th, bukan nya sudah mengalahkan masa jabatan presiden yang hanya 5 th ."
ArahNegeri,2023-01-18 06:49:49+00:00,"Ribuan Kades Serbu Gedung DPR Demo Ubah Masa Jabatan

Ketua Badan Anggaran (Banggar) DPR RI Said Abdullah mengapresiasi tuntutan para kepala desa

Simak berita selengkapnya klik link berikut ⬇️
https://t.co/Wws4d1DiY1

#DPR #Demo #Anggaran #Indonesia #Jabatan #Desa"
mediakonteks,2023-01-18 06:35:14+00:00,"https://t.co/4tCN6VSp7T

Ketua MPR RI Bambang Soesatyo atau sering disapa Bamsoet mendukung revisi terbatas UU No.6 Tahun 2014 tentang Desa, khususnya pada pasal 39 terkait perpanjangan masa jabatan kepala desa[...]"
Optimus_lim,2023-01-18 06:35:11+00:00,@ekowboy2 Kepala desa nya lagi demo ke DPR minta 9 tahun masa jabatan
MuhammadSaewad,2023-01-18 06:24:15+00:00,"Jika jabatan kepala desa dari 6 tahun ditambah hingga 9 tahun dalam satu periode, maka jika dua periode berarti 18 tahun.

Ide ini sekilas memang terlihat brilliant, jadi tak harus 3 periode, Cukup menambah masa jabatan aja dgn dalih efektivitas kerja dan agar kondusif. -Keren!?"
saibonjalilpane,2023-01-18 06:17:17+00:00,"Gus Halim :"" Masa Jabatan Kepala Desa 9 Tahun, sesungguhnya sangat menguntungkan warga desa""
Klik : https://t.co/5vgTYAimbr

@jokowi 
@halimiskandarnu
@Kemendespdtt
@BPI_Kemendes
@imansyukri
@yusradaridesa 
@azzameldzikrie 
@tppkemendes

#9TahunUUDesa https://t.co/wr3RC9e0Ve"
badrun_erb,2023-01-18 06:09:10+00:00,@budimandjatmiko @jokowi Alasan perpanjangan masa jabatan kepala desa ini apa? Biar mereka bisa menikmati Dana Desa lebih lama lagi? Benahi dulu pengasawan DD-nya. Cek ke bawah bagaimana kelakuan kades mengelola DD.
AmrinHanif,2023-01-18 06:02:45+00:00,"Dukungan masa jabatan kades 6 -&gt; 9 tahun ini sangat politis demi suara Pemilu. Atas dasar apa masa jabatan kepala desa diperpanjang 9 thn? Desa sekarang mengelola duit hingga miliaran per tahun melalui program Dana Desa, apakah ini jd motif tuntutan perpanjangan masa jabatan?."
AB_008_,2023-01-18 05:59:30+00:00,"@_why_yun_ @iwanfals Iya Kak... Enakan tinggal di Desa.
Semoga aja dengan semakin besarnya dana desa &amp; perpanjangan masa jabatan kepala desa jadi 9 tahun, menjadikan desa² semakin maju lagi ya."
Jep56465418,2023-01-18 05:54:44+00:00,Perpanjangan masa jabatan kepala desa bisa mencederai demokrasi desa tolak perpanjangan masa jabatan kepala desa.
bas_syahril,2023-01-18 05:46:41+00:00,@DPP_PKB @EmHasanuddin Tolak perpanjangan masa jabatan Kepala desa
tukang_hibah,2023-01-18 05:46:39+00:00,"@Midjan_La_2 Enak ya per tahu dana desa 1, , , m 
 Sudah keliatan ngebut kaya dngn korupsi...  
 Mayoritas kepala desa di saat akhir"" masa jabatan mereka malas""n"
eradotid,2023-01-18 05:45:02+00:00,Penambahan Masa Jabatan Kepala Desa Mendapat Respons Positif dari DPR dan Pemerintah https://t.co/kQjaW2xtnr
bas_syahril,2023-01-18 05:43:26+00:00,@ninikwafiroh Tinggal kan PKB yang mendukung perpanjangan masa jabatan Kepala desa
r_zecky,2023-01-18 05:41:10+00:00,@tanto_majukarep @Cintada16 Masa jabatan Kepala Desa 7 tahun
kalimaya_malang,2023-01-18 05:39:26+00:00,"Seluruh Kepala Desa di Kab Malang kompak menuntut masa jabatan Kades diperpanjang menjadi 9 tahun. Kekompakan itu  ditunjukkan para kepala desa dg berangkat ke Jakarta

Selengkapnya :
https://t.co/ATv3xqMGjU"
bas_syahril,2023-01-18 05:38:35+00:00,@cakimiNOW Warga desa menolak perpanjangan masa jabatan Kepala desa
AndyPearcink,2023-01-18 05:38:05+00:00,"Masa jabatan kepala desa 9 Tahun, masyarakat menderita 9 Tahun, dengan anggaran luar biasa , kena kades yang tidak baik, hancur sudah masyarakat... @kemendespdtt @erickthohir @jokowi @DPR_RI @KPK_RI"
rpatriantobsc,2023-01-18 05:32:59+00:00,"@Aryonz @CNNIndonesia Bagus juga klo ada request utk pembuatan UU utk masa jabatan kepala desa,Spt jabatan presiden dua kali terpilih dan bisa (diperpanjang(klo ini?))."
Anarizpra,2023-01-18 05:31:52+00:00,"Permintaan 9 tahun masa jabatan kepala desa,subtansinya bukan membangun, tapi mengeruk. Tidak ada urgensi di situ, jikalau Revisi UU Desa itu terlaksana dan disahkan, hanya kepentingan Road To 2024 saja."
PKB_Bojonegoro,2023-01-18 05:30:14+00:00,"Tidak hanya soal perpanjangan masa jabatan kepala desa, PKB juga memperjuangkan pemenuhan alokasi 10% dari total dana transfer daerah untuk dana di desa https://t.co/kpIb2gigiO"
Mayal_mynwt,2023-01-18 05:22:42+00:00,@kemendespdtt Pertanyannya adalah apasih urgensi dan dasarnya kepala desa ini ingin perpanjangan masa jabatan? Apa keuntungan yg akan didapat oleh masyarakat?  Apa perubahan yang akan terjadi karena perpanjangan masa jabatan tsb? Coba JELASKAN kepada kami masyarakat desa ini!!!
TribunLombokcom,2023-01-18 05:19:53+00:00,"Ribuan Kepala Desa Minta Masa Jabatan Diperpanjang Jadi 9 Tahun, Desak DPR RI Revisi UU Desa
 
https://t.co/zoxVkpOLXp via @TribunLombokcom"
aim_angga,2023-01-18 05:13:56+00:00,"@budimandjatmiko @jokowi Se urgent apasih perubahan periodisasi masa jabatan om bud ? Kenapa solusinya tidak coba membuat policy/aturan semacam GBHdes , jadi arah dan target pembangunan desa akan tetap berlanjut dan berjalan walaupun gonta ganti kepala desa , pye om bud ?"
diarywhimbrel,2023-01-18 05:11:24+00:00,1 kata untuk para Kepala Desa yang ikut demo perpanjangan masa jabatan di Jakarta. Kemaruk!!!
Haerboy,2023-01-18 05:03:23+00:00,"Dari 6 tahun menjadi 9 tahun masa jabatan 
Apa nyalon jadi Kepala Desa saja ya? 🤔"
AB_008_,2023-01-18 05:01:41+00:00,"SEMOGA PEMBANGUNAN DESA MENJADI LEBIH MAKSIMAL ||

Setelah Mas Iko @budimandjatmiko
dipanggil Pak Jokowi terkait dengan demonstrasi para Kades di DPR
Akhirnya disetujui masa jabatan Kepala Desa menjadi 9 tahun.

JANGAN LUPA...
KERJA YANG BENER YA PARA KADES!!!
⁣.
.
.
📌 https://t.co/nBLJKJZdFU"
Gi_N0ng,2023-01-18 04:55:53+00:00,"Kelompok kepala desa tersebut menuntut agar masa jabatan diperpanjang dari enam tahun menjadi sembilan tahun.

Budiman menyebut kedatangannya tidak terkait dengan isu reshuffle yang tengah kencang berembus"
Gi_N0ng,2023-01-18 04:55:51+00:00,"Di hari yang sama, ribuan kepala desa gelar aksi tuntut perubahan UU soal masa jabatan. Budiman dipanggil untuk membantu Jokowi berdiskusi mengenai hal tersebut.

Budiman Sudjatmiko mengatakan pada prinsipnya Presiden sepakat dengan tuntutan yang dilayangkan oleh massa demo."
dan_sholeh,2023-01-18 04:52:15+00:00,"Ribuan Kepala desa tuntut masa jabatan 6 tahun jadi 9 tahun !!! 
Dari sini aku melihat betapa banyak nya orang haus dengan jabatan , hemh ! Selama 6 tahun itu masyarakat desa apa sudah benar2 sejahtera dengan kepemimpinan mu pak , gimana gimana???? https://t.co/Yi9Umghk10"
Catatan_ali7,2023-01-18 04:50:18+00:00,"POLLING YUK !!

Menurut Kalian Kalau DANA DESA DIHAPUS apakah mereka Para Kepala Desa Masih Mau minta Tambah Masa Jabatan ??? 

Vote dan Sertakan Alasan nya ya 🙏"
Catatan_ali7,2023-01-18 04:47:21+00:00,Kalau DANA DESA DIHAPUS apakah mereka Para Kepala Desa Masih Mau minta Tambah Masa Jabatan ??? 😂
GTVID_News,2023-01-18 04:45:30+00:00,"Ratusan kepala desa melakukan aksi unjuk rasa di depan Gedung parlemen Senayan, Selasa (17/1/2023). Massa menuntut perpanjangan masa jabatan dari enam tahun menjadi sembilan tahun. YLD

#GTV #GTVNews #KepalaDesa #DPR #DPRRI https://t.co/0aD8HiMXyY"
badrun_erb,2023-01-18 04:32:35+00:00,"@CNNIndonesia Dukungan ini sangat politis demi suara Pemilu. Atas dasar apa masa jabatan kepala desa diperpanjang 9 tahun? Desa sekarang mengelola duit hingga miliaran per tahun melalui program Dana Desa, apakah ini jd motif tuntutan perpanjangan masa jabatan?"
mimi_atikah,2023-01-18 04:32:32+00:00,"@budimandjatmiko @jokowi Kondisi warga desa yg masih guyub, menbuat warga ogah kritik kepala desa, krn mereka akan tatap muka tiap hari di byk kesempatan. Kalo dipanjangin masa jabatan, apa ga mankin menjadi2 kades korup ini??"
